User,Message,Sentiment
ค่ายคุณธรรมภาคฤดูร้อน ว.,สินค้าไซส์เล็กมากๆๆๆไม่แระนำ,Negative
A***.,สินค้าไม่ถึง,Negative
กวาง ก.,ซื้อพัดลมมา อัน อันหนึ่งใช้ได้ อีกอันใช้ไม่ได้ ห่วยมาก,Negative
N***o,ขนาดสินค้าไม่ได้มาตรฐาน ตัวเล็กมากกว่าปกติและไซด์เดียวกันแต่ขนาดไม่เท่ากันทุกตัว,Negative
Kai S.,แย่มากเนื้อผ้าไม่ตรงปก ชายเสื้อไม่เย็บไซร์ไม่ตรงกับที่ให้ในตารางวัดเลย ตัวเล็กกว่าในไซร์ แย่ๆๆๆ,Negative
น***.,ได้ของไม่ครบ สั่ง ได้แค่ ตัว ไม่ได้ถ่ายวีดีโอตอนเปิดถุง และร้านยืนยันจำนวนตามขนาดถุงแพค เลยเคลมไม่ได้,Negative
Amonrat K.,ัถุงขาด เปิดออกมาไม่มีหูจับจ้า,Negative
Narumol E.,ใช้ทำผ้าขี้ริ้วแล้ว,Negative
8***9,กระเป๋าเย็บกลับด้าน ไปอยู่ด้านหลัง ร้านค้าให้ส่งกลับ เสียเวลารอ ปล่อยไป,Negative
ยุวพร ฐ.,บางไป,Negative
Ratchada N.,ได้มาไม่ตรงกับไซส์ที่สั่งค่ะ,Negative
*******632,ผ้าหยาบขนล่วง,Negative
เขมจิรา ผ.,เสื้อส่งมาไซด์เล็กมากผิดไซด์สั่งมาตัวเหมือนกันคนละสีอีกตัวถูกไซด์อีกตัวเล็กมาก,Negative
0***1,สินค้าไม่ตรงปก สินค้าสั่งตามรูปเป็นกางเกงสีน้ำเงินขลิบสีเหลือง ส่งมาให้เป๋นสีน้ำเงินขลิบสีฟ้า ไม่ชอบครับ สินค้าหมดควรสอบถามลูกคัาก่อน ไม่ควรส่งมั่วมาให้,Negative
R***.,สั่งสีได้สีเดี่ยว,Negative
T***.,สั่งเสื้อไปตัว ได้มาแค่ตัว ถามร้านไปก็ไม่ตอบ แย่มากเสียความรู้สึกมากค่ะ,Negative
8***5,ตรงปก ราคาไม่แพง ส่งไว,Negative
0***5,มันบุบค่ะไม่โอเคร,Negative
Nuu S.,คุณภาพแย่มากแพ็คของไม่มีกันกระแทกใส่มาแบบถุงไม่ใส่กล่องสีลอกของบุบหลายที่มาก,Negative
วราภรณ์ ฯ.,เสื้อบางงมาก,Negative
เบียร์ ค.,สั่งไปตัวได้มาเเค่ตัวเเถมไม่ตรงลายที่สั่งด้วยเเย่มากคงซื้อเเค่รอบเดียว,Negative
*******103,เล็กเกินไปมาก ไม่ตรงไซส์ เราเอวใส่ไม่ได้เลย,Negative
เ***.,สีไม่ค่อยตรงปกเท่าไหร่ค่ะแต่สวย,Negative
An,แตกแหลกละเอียดตั้งแต่อยู่ในกล่องแกะออกมาตามภาพครับ,Negative
ทัตพิชา ร.,สั่งได้สั่งมารอบนึงแล้วเลยไม่อยากได้ถ้าไม่มีก็น่าจะบอกเรานะคะ,Negative
นางสาวลภัสรดา,ใช้แล้วคอนเฟิร์มว่า ไอน้ำเกาะเต็มแก้วเรยค่ะ แต่อาจจะ คุณภาพตามราคา ก็เป็นได้ แต่เหมือนคุณสมบัติบอกแก้วเก็บความเย็น เรยสั่งซื้อมาใช้,Negative
ย***.,ไม่เย็นเลยค่ะ,Negative
Thanaporn M.,แย่มากเนื้อผ้าไม่ดี,Negative
0***4,กางเกงเด็ก,Negative
B***m,พนง เลื่อนส่งเอง กางเกงต้องสั่งขนาดเพื่อด้วย ของจริงตัวเล็กการตัดเย๊บพอใช้ ในรูปโฆษณาสวยเว่อร์,Negative
Thamako,แย่มาก ไซส์ไม่ตรง สั่งไปตัว ตรงไซส์แค่ ตัว นอกนั้นสใส่ไม่ได้ ลายเสื้อไม่มีก็เอาลายอื่นมาแทน ไม่โอเลยอ่ะ,Negative
nok M.,สั่งสีเขียวหัวเป็ดส่งสีเขียวอ่อนมาให้สินค้าไม่ตรงปก,Negative
Seaview,ไม่ตรงปก,Negative
แก้ว ว.,คุณภาพตามราคาฝาปิดไม่สนิทไม่ใช่ของแท้,Negative
ศิริพร ว.,ผ้าหยาบสีก็ไม่ตรงปก,Negative
จาตุรงค์ ก.,ของไม่ตรงที่สั่ง,Negative
สิริชัย ส.,ส่งสินค้าช้า,Negative
sakul2208,ได้รับแล้ววันนี้ เนื้อผ้าดีคุ้มราคามากๆยิ่งได้ส่วนลดจากลาซาด้ายิ่งถูกมาก ซื้อครั้งที่สองแล้ว,Negative
MisterPost M.,ห่วยมาก ผัดอะไร ก็ติดกระทะ ทิ้งไปแล้ว,Negative
****1,เสื้อสวยมากเลยค่ะ ไว้มาอุดหนุนใหม่นะคะ,Negative
Wanida O.,ดีอยู่ครับ,Negative
0***6,ไฟฉายใช้ไม่ได้,Negative
*******405,กะทะมีรอยยุบ แย่ๆๆๆๆๆๆ,Negative
Chaitong K.,มีไอน้ำ ของคุณถาพไม่ดีเลย เป็นไอ ทั้งใบเลยค่ะ,Negative
เอกชัย ค.,ร้านค้า จัดส่งสินค้าไม่ตรงตามสีที่สั่งและขนาดที่สั่งขนาดเล็กกว่าปกติค่อนข้างเยอะ สินค้าไม่เหมาะสมกับราคา,Negative
9***4,โปรดแนะนำสิ่งที่เราควรนำไปปรับปรุงใช้ได้แป็บเดียวหมด,Negative
0***2,สินค้า ไม่ ตรง ส่งมา ไม่มีซิบ,Negative
*******556,วัสดุสมราคาอย่าหวังว่าจะได้ของดีในราคานี้และสอนให้รู้ว่าอย่าคิดว่าภาพที่เห็นคือสิ่งที่จะได้ครับ,Negative
pimsri,กะทะมีรอยบุบค่อนข้างใหญ่ชัดเจนมาก,Negative
พรทิภา ว.,ผ้าบางมากๆ,Negative
L***.,การตัดเย็บแย่มากที่สุด เทียบกับราคาเดียวกันที่เคยซื้อ แฟลชเซลล์คราวก่อนราวฟ้ากับเหว เชือกเปื่อยยุ่ย กระเป๋าเย็บแบบไม่มีกุ๊นขอบ มีเขียนตัวเลขบ้าบอมาด้วย ใช้ผ้าชุบน้ำเช็ดไม่ออก จะใบ้หวยหรืออะไร ผ้าร่มไม่ระบายอากาศ ลองใส่เดินแล้วร้อนมากกก เอาไปบริจาคค่ะ เสียเวลา,Negative
BB R.,ได้สินค้าไม่ครบ สั่งผืน ได้มา,Negative
0***9,ได้กางเกงขาสั้นครบทั้งตัว แต่อย่างอื่นที่สั่งพร้อมกันไม่ได้ ไม่เข้าใจ แค่บอกจะได้ไม่สั่งร้านนี้อีก,Negative
Theerpat P.,พังเร็วมาก,Negative
chou,ผ้าดีนะ แต่เย็บมักง่ายไปหนอ่ย ถือว่าแย่มาก สั่งสีกรมตัวสีดำตัว แต่ได้สีดำมาทั้งตัว,Negative
ประพน อ.,สั่งครั้งที่สอง ทำไมได้กางเกงไม่เหมือนครั้งแรกครับ สั่งอย่างหนึ่งได้อีกอย่าง งง,Negative
Natthawut T.,สินค้าคุณภาพแย่ๆๆๆ,Negative
วานา บ.,สินค้าซักแล้วเส้นใยเส้นรูด คุณภาพก็สมกับราคาหลักสิบ ไม่ว่ากันคะ,Negative
หทัยกาญจน์ ช.,ไม่ตรงปก ไม่โอเค ไซด์เล็กกว่าปกติ แถมมีรอยเงาเงาอีก,Negative
สุรศักดิ์ ล.,ละลายไอน้ำออกเต็มแก้วเลยเก็บน้ำแข็งไม่อยู่เก็บความเย็นไม่ได้,Negative
8***5,สินค้ายอดแย่เนื้อผ้าบางนึกว่ามุ้ง คุณภาพ ต่ำมาก ต้องเรียกว่าโยนทิ้งบริจาคให้คนอื่นไป,Negative
kamonrut,สั่งไป ได้มา,Negative
Jitlada P.,สั่งกระทะใบ แต่ไม่มีด้ามจับเลย ห่วยสุดๆ,Negative
Kanogkarn H.,สั่ง ตัว แต่ได้ กะว่าจะใส่คู่กับแฟนก้ไม่ได้ใส่ แต่ทางร้านก้โอนตังส่วนต่างมาละ แต่ก้ไม่พอใจ เป็นอย่างมากที่ต้องมาเจอร้านแบบนี้ ก่อนส่งน่าจะมีความโปรเฟสชั่นแนลกว่านี้ เสียความรู้สึก,Negative
Tom O.,สั่งของอีกอย่างได้อีกอย่าง พอจะคืนสินค้าร้านก็บอกจะส่งของให้ใหม่ พอถามก็บอกส่งแล้ว ผ่านมาวันผมยังไม่ได้กางเกงแบบที่สั่งได้อารัยมาก็ไม่รู้ หมดเวลาคืนของ สรุปเสียเงินฟรี,Negative
จิรายุ ภ.,กระจกหน้าปัดแตกครับ,Negative
*******023,ได้มาไม่เหมือนในรูปเลยค่ะ,Negative
ss P.,สวยค่ะ แต่กางเกงมันขาดเสียความรู้สึก,Negative
Teay T.,สินค้าไม่ตรงปก,Negative
เ***.,สินค้าไม่ตรงปก,Negative
nawarat S.,ส่งของมาก็ไม่ให้หัวฉีด,Negative
ปิยวรรณ เ.,แย่มาก โฟมออกหมดแล้ว ทางร้านรับผิดชอบเพิ่มดาวให้,Negative
*******347,สีไม่ตรงปรกดลยค่ะ,Negative
วริทธิ์ธร ไ.,สั่งกางเกงไป ตัว บาท ค่าจัดส่ง ส่วนลด คงจ่ายที่ สรุปสั่งไป ตัวได้แค่ตัวเดียวร้านโครตห่วย กระเป๋ากางเกงก็ขาดทั้งสองข้างแม่งไม่ตรวจสอบสินค้าก่อนส่งเลยโครตแย่ จะสอบถ้ามทางร้านหน่อยว่ากางเกงอีก ตัวที่ขาดไปจะส่งมาให้ไหมครับ แล้วถ้าส่งมาจะมีค่าขนส่งอีกหรือเปล่า หรือส่งมาฟรีๆ แอดมินตอบด้วย,Negative
T***.,ส่งมาตัวเล็กครับนุ่งไม่ได้,Negative
หลานแม็ก ท.,บางมาก หนังไม่ทนไม่สวย,Negative
ยุวดี ห.,ส่งมาฝาเเตกคะ,Negative
Rojana N.,วัสดุดี ขนาดพอดี,Negative
6***7,แตกยับเลยจร้า แบบนี้ใครรับผิดชอบคะ,Negative
0***1,สวยดีราคาไม่แพงจัดส่งไว,Negative
0***9,ได้รับของไวดีค่ะแต่ได้ยินแค่ข้างเดียวก่อนส่งให้ลูกค้าอยากให้เช็คของก่อนค่ะ,Negative
Nannapat C.,เหี้นมากกุสั่งสีดำได้สีน้ำเงินอย่าสั่งร้านนี่อีเวรอีเหี้ย,Negative
อำพล ส.,กระเป๋าขาดตามรูปครับ,Negative
8***5,ว่าจะสั่งใหม่อีกเห็นสีที่ได้รับไม่ตรงขอยกเลอกไม่สั่งแล้ว,Negative
6***3,ผ้าบางมากคนละอย่างกับในภาพ,Negative
SURIYA C.,ของไม่ตรงปกกางเกงเล็กกว่าไซส์ที่บอก,Negative
****1,สินค้าไม่ตรงความเป็นจริงที่โฆษณา ไม่เก็บความเย็น น้ำแข็งละลายในแก้วที่ใส่,Negative
กัลยา ใ.,สั่งสีขาวกับเหลืองได้แต่เหลืองทักแชทจะขอคืนเงินก็เงียบห่วยมากลาซาด้ารอบครั้งแล้วสินค้าไม่ได้ตามต้องการ,Negative
Nidnid,สั่งไป สีดำ ต้ว สีกรม ต้วได้ดำมาสองต้วเลย,Negative
T***e,ฝามีตำหนินิดหน่อยพอรับได้ แต่พอใช้งานจริงแล้ว หมุนเกลียวไม่แน่น ปิดไม่สนิทตัวแก้วไม่มีปัญหามีแต่ฝาที่มีปัญหา,Negative
0***3,ส่งของมาไม่ครบนะคะสั่งไปตัว ส่งจริงมาตัวแต่คิดเงินไปตัว บริการแบบนี้ได้ไง เอาเปรียบ ผู้บริโภค,Negative
****5,สั่งมาเเล้วไม่ตรงปกค่ะ,Negative
จารุวรรณ ว.,เนื้อผ้าไม่ดี ขนหลุด,Negative
L***.,ไม่ตรงปก,Negative
0***6,เนื้อผ้าใช้ได้ สั่งสีฟ้าตัวสีดำตัว แต่จัดส่งสีดำมาให้ทั้ง ตัวงงมาก คงจะหยุดสั่งไปอีกนาน เสียความรู้สึก,Negative
wasusin,ห่วยมาก ผ้าไม่เหมือนกัน ทุกสี ใครจะสั่งทำใจเอาไว้ด้วย ผ้าหรือถึงพสาติก,Negative
*******589,สั่ง ตัวแต่ได้มาตัวเดียวร้านไม่แจ้ง ตามของเองกันเหนื่อยมาก แจ้งว่าเปลี่ยนสี แต่ส่งมาตัวเดียว,Negative
Aud M.,กางเกงเล็กกว่าที่สั่งมากๆ เหมาะสำหรับเด็กมากกว่า,Negative
????? ?.,ชาตไม่ถึงนาทีแบตหมดงงมากซื้อมาอัน ใช้งานไม่ได้ ทั้งอัน,Negative
Mimi B.,ขนาดเล็กกว่าอีกร้านที่เคยสั่ง เข้าใจว่าไซส์จะมารฐานเท่ากัน เลยคับไปหน่อย วัสดุสีมิ้นผ้าบางมากกก,Negative
Demaro B.,ดังข้างเดียว,Negative
Lak K.,รูปร่างของพัดลมสวยดีแต่แรงลมเบามากขาดระดับยังไม่รู้สึกถึงความเย็นเลยไม่แนะนำให้ใครซื้อค่ะ,Negative
Thanarut W.,ไม่ตรงปกคับ หลอกกันชั่ดๆ,Negative
อรอุมา พ.,ผ้าดีค่ะถึงจะบางแต่ดีมากค่ะสวย,Negative
*******648,ใส่ไม่ได้คัรบกางเกงเล็กคัรบสั่งเอวคัรบ,Negative
8***5,ตรงปก ราคาไม่แพง ส่งไว,Negative
วชิรญาณ์ ป.,ฝาแก้ยปิดไม่ได้ ไม่ล็อค เลนปิดไม่แน่น ทำให้เก็บความเย็นไม่ได้ สามารถเปลี่ยนได้ไหมค่ะ แต่ติดต่อร้านค้า ทางร้าน ทำแก้ไข ให้โดยส่งฝามาเปลี่ยน,Negative
พระสุ​พจน์​วาทปิโย,แบ่มากซื้อมากปไม่ให้หัวฉีดด้วย,Negative
Yoshi L.,ได้รับสินค้าแล้วครับแกะกล่องมาใข้ดไม่ค่อยเย็นพลังลมเบามากคุผภาพตามราคาครับ,Negative
*******139,เยี่ยมมากครับ,Negative
Thidarat P.,หัวก้ไม่แถมมาไห้โฟมก้บีบได้ไม่ค่อยดี,Negative
Shrimp W.,บางค่ะ,Negative
0***4,ได้รับสินค้าแล้ว ตรงปก สวยๆๆๆคือดีมากๆๆๆๆๆๆๆๆๆๆๆ,Negative
T***.,เนื้อผ้าดี ใส่สบาย มีซับในมาให้ แต่ไม่พอใจตรงที่กระเป๋า ใส่แค่วันเดียวกระเป๋าขาดตรงที่เย็บ และเย็บไว้ไม่ดีเลย ผ้าที่เอามาทำกระเป๋าเปนผ้าบางๆ เหมือนผ้าซับในกระโปรง สั่งมาสี่ตัว คงต้องมานั่งเย็บกระเป๋าเอาอีก,Negative
Natdanai O.,ของไม่ดี หูฟังผิดข้าง,Negative
นาย บ.,สินค้าคุณภาพไม่ดีเลยครับ,Negative
นวย ม.,ขนาด,Negative
Nang K.,ทางร้านส่งกางเกงยีนส์ขายาวมาให้ผ้าก็ไม่ดีเหมือนผ้ามันหมดอายุเลย ทำกับลูกค้าได้ไงแย่ที่สุดเลย,Negative
อรอนงค์ ก.,สีไม่ตรงตามที่สั่ง และสินค้ามีตำหนิ ไม่ประทับใจค่ะ ถ้าสีที่สั่งหมดทางร้านควรแจ้งก่อนส่งนะคะ,Negative
Netsu O.,โคตรบางเหมือนซีทรู,Negative
วรรณา เ.,ห่วยแตกไม่ให้ดาวเลยได้ไหมสินค้าเสียใช้ไม่ได้ ใส่ถ่านใหม่ก็ใช้ไม่ได้ ทำไมไม่ตรวจสอบสินค้าก่อนส่ง เสียตังซื้อมาทิ้ง ทุเรสจริงๆส่งคืนก็ยุ่งยากเกิน เสียค่าไปรษณี เสียค่าน้ำมันอีก ห่วยแตก,Negative
Praifa T.,กล่องที่ใสหูฟังมาสภาพยับเยิน แล้วก็มีรอยแกะที่เปิดอยู่ ไม่เรียบร้อย แต่หูฟังใช้ได้,Negative
Golffater,บางไม่ตรงปก,Negative
เ***.,ไม่ได้รับสินค้าครบตามจำนวนที่สั่งไปค่ะ,Negative
S***.,ได้ไม่ตรงปกนะคับ ลมเบากว่าพัดมืออีกคับ ปุ่มก็ไม่มี มีสติกเกอร์ติดทับ ตอนนี้ลงถังขยะไปเรียบร้อย ไปดูร้านอื่นละกันนะครับ ให้ติดลบดาวคับ,Negative
G***.,ของไม่ตรงปกค่ะ,Negative
0***2,ไม่ตรงปกมากค่าาาาา แย่มาก การออกแบบเเก่,Negative
Thongchaer,สั่งสีม่วง ส่งสีครีมมา แถมเป็นจุดดำๆเหมือนขึ้นรา จัดของส่งมาให้มั่วมาแ,Negative
Oratai S.,เนื้อผ้าบางมาก,Negative
Pupe P.,ได้รับ สิ้นค้า แล้วค่ะ ผิดหวัง มากค่ะ สั่งไซต์ใหญ่มา แต่สิ่งที่ได้รับมา ตัวเล็ก นิดเดียว เองค่เ ผิดหวังมาก ใส่ไม่ได้,Negative
กิติยา น.,สินค้าไม่ตรงปก,Negative
ม***.,ของไม่ตรงปก,Negative
พรรณ​รวินทร์​ บ.,ได้รับสินค้าแล้วตัวเล็กมากๆใสไม่ได้,Negative
สิริชัย ม.,ข้างในมีน้อยมาก,Negative
Nidnid,สั่งไป สีดำ ต้ว สีกรม ต้วได้ดำมาสองต้วเลย,Negative
Soraya P.,ไซร์เล็กมากไม่ตรงปกเรยใส่ไม่เสียความรู้สึกมากค่ะถ้าจะขายแบบอีกหน่อยลูกค้าก็หายหมด,Negative
0***8,ไซส์ไม่ตรง,Negative
H***.,ผ้ายางมาก,Negative
kak,สภาพแย่มากจะไม่สั่งของคุณอีกต่อไป,Negative
Jackfarm,ขนาดเล็กกว่าที่สั่ง เนื้อผ้าเหมือนกางเกงตามตลาดนัด แต่พอรับได้ ราคานี้,Negative
กัญญชัญญ์ จ.,สภาพแย่มาด,Negative
L***.,การตัดเย็บแย่มากที่สุด เทียบกับราคาเดียวกันที่เคยซื้อ แฟลชเซลล์คราวก่อนราวฟ้ากับเหว เชือกเปื่อยยุ่ย กระเป๋าเย็บแบบไม่มีกุ๊นขอบ มีเขียนตัวเลขบ้าบอมาด้วย ใช้ผ้าชุบน้ำเช็ดไม่ออก จะใบ้หวยหรืออะไร ผ้าร่มไม่ระบายอากาศ ลองใส่เดินแล้วร้อนมากกก เอาไปบริจาคค่ะ เสียเวลา,Negative
ภ***.,สั่งผ้าขนหนูสีชมพู แต่ได้สีครีม โคตรแย่เลยร้านนี้ ถ้าไม่มีก็ควรแจ้งให้ลูกค้าทราบ ไม่ใช่ส่งสีท่ีเราเกลียดมาให้,Negative
palinee.m,ส่งมาผิดสี สั่งสีน้ำเงิน ส่งสีดำมาให้ อ่านแชทแต่ไม่ตอบ คือไร แย่น่ะ,Negative
Kiatikun K.,ตัดเย็บไม่ดี,Negative
*******398,วัสดุห่วยผ้าบางมาก ตัดเย็บหยาบๆ,Negative
ส***.,บรรจุพัสดุไม่กี ฝากระป๋องหลุดฝาทำให้น้ำยารั่ว สินค้ามีกลิ่นค่อนข้างแรง แนะนำให้ใช้ในที่อากาศถ่ายเทสะดวก,Negative
ส***ว,กางเกงสีไม่ตรงตามที่สั่งจำนวน ชิ้น,Negative
อมีนา เ.,แย่มากเล็กมากเลย,Negative
ด.ญ. ผ.,สุดยอดหูฟัง คือ อารมณ์หูฟัวแบบเช่ารายวันอ่ะ ใช้ได้วันเดียว หูฟังดับไปแล้ว อย่าว่าแต่เต็มวันเลย แค่นาทีแรก หูข้างซ้ายดับไปแล้ว ของแท้อะไรก่อน เปลี่ยนซะน่ะ ชื่ออ่ะ หลอกลวงคนอื่น,Negative
Milk R.,ได้รับของแล้วค่ะแต่ใช้งานแบตหมดเร็วมากกก และเสียงดังด้วย,Negative
จิรัชญา,บริการขนส่งแย่ถุงพัสดุฉีกขาดก้นกะทะมีรอยถลอก,Negative
วลัยกร,ไม่ตรงปก,Negative
sakul2208,ได้รับแล้ววันนี้ เนื้อผ้าดีคุ้มราคามากๆยิ่งได้ส่วนลดจากลาซาด้ายิ่งถูกมาก ซื้อครั้งที่สองแล้ว,Negative
อนุวิท เ.,ไม่ดีครับ,Negative
*******942,วัสดุไม่ตรงกับที่ทางร้านแจ้ง ขนาดเล็กกว่าปกตินิดนึง,Negative
Lakkana T.,สินค้าไม่ตรงปก เนื้อผ้าคนละแบบกับในรูป คนละสีกับที่เสนอขาย สรุปคือไม่ผ่านๆๆๆๆๆๆๆๆๆๆๆๆ,Negative
pachara.emo666,ปลอมเกรดต่ำ สิ้นค้าไม่ตรงปก กาก ดีแต่โฆษณา,Negative
*******490,สั่งของไปชิ้นแต่ส่งมาให่แค่ชิ้นเดียวแบบนี้เรียกว่าอะไรค่ะ รับผิดชอบด้วยนะค่ะ จ่ายเงินเติมราคาแถมเสียค่าส่งด้วย จ่ายเต็มชิ้นแต่ได้ของชิ้นเดียว ทักแชทไม่อ่านไม่ตอบ แต่เนื้อผ้าดีนะรอร้านค่าออกมารับผิดชอบจองที่ส่งไม่ครบแล้วจะมารีวิวเพิ่มนะค่ะ,Negative
มะลิวัลย์ น.,สั่งไป ใบ แอดมินตกลงไว้ว่าจะคละสีให้ แต่ของมาสีเดียว ไม่คละสีให้ พอถามไป เขาแจ้งว่า แอดมินใหม่ แจ้งลูกค้าผิด เราส่งของตามออเดอร์เท่านั้น ร้านนี้ ห่วยแตกมากค่ะ รับปากลูกค้าไว้ แต่ไม่รักษาคำพูด ทำให้เราเสียหาย เราสั่งมาขาย แต่ได้มาสีเดียวแบบนี้ ซื้อใบเดียวไม่ดีกว่าเหรอ จะซื้อหลายใบไปทำไม แย่มากๆ แนะนำให้ซื้อร้านอื่นค่ะ,Negative
T***.,ใส่ซักครั้งเดียวด้ายหลุดทั้งตัวห่วยมาก,Negative
ค***.,บางมากเนื้อผ้าบางมาก สีไม่ตรงปก เสียความรู้สึกมากกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกก,Negative
*******424,ไม่ได้รับของได้สีม่วงมีเดียวเลย,Negative
คิรินทร์,เวอร์นะไม่นุ่มเลย,Negative
N***.,สั่งสีหนึ่งได้มาอีกสีหนึ่ง ส่งก็ช้า ห่วยแตก เสียความรู้สึก,Negative
Kritsans S.,ทำไมเนื่อผ้าไม่เหมือนในรุปเลยคะ,Negative
พ***ญ,บางมากค่ะโคตรบาง,Negative
ธนาทิพย์ โ.,ดีมากๆค่ะ,Negative
Saffuanah C.,ใช้ดีคุ้มกับราคาที่ได้มากกกกก,Negative
ร***.,ได้สีไม่ตรงที่สั่ง ไม่มีการโทรมาแจ้งจากทางร้าน จึงไม่ค่อยถูกใจทางร้าน เห็นแก่ตัว มัดมือชก ตัดสินใจเองโดยไม่ถามลูกค้าก่อน ซึ่งเป็นนิสัยที่ไม่ดี ทีหลังไม่ทำนะคะ คุณได้เสียลูกค้าแล้วหนึ่งค่ะ,Negative
คุณ ส.,แย่มากๆครับ,Negative
0***3,หูฟังช๊อตเหมือนจะระเบิด ลดเสียงเอง ทางร้านควรออกมารับผิดชอบนะคะซื้อของมาก็อยากได้ ของดีๆคะไม่ใช่ของแบบนี้,Negative
Niyata N.,เป็นผ้าร่มไม่ตรงปก ผ้าแย่มาก,Negative
Light,เนื้อโฟมไม่แน่นอย่างที่คิด แต่การขยายตัวเร็ว แต่ไม่ค่อยพอใจเท่าไหร่ รู้สึกเสียความรู้สึกนิดๆ ไม่เหมือนที่ลงโฆษณาเลย คงจะครั้งเดียวล่ะทีนี้,Negative
Ittipat P.,สีลอกตั้งแต่ครั้งแรก สีมีกลิ่นไหม้ ไม่เหมาะสำหรับเตาแม่เหล็กไฟฟ่า,Negative
จันทิมา โ.,เนื้อผ้าไม่โอเค เย็บไม่เรียบร้อย,Negative
วรรณวิสา ว.,ได้รับของตรงตามที่สั่ง,Negative
อำนาจ พ.,หลังจากใส่ได้ ชม กระเป๋าขาด โทสับล่วง ครบ อีกข้าง โทสับล่วงตาม ห้วซิบหลุด ข้าง ซิบแตก อีก ห่วยมาก,Negative
บ***า,เสียงเบา,Negative
Dammy H.,เล็กไปหน่อยสินค้าไม่เหมือนกับในรูปที่สั่งเลยเนื้อผ้าก็ไม่ใช่แย่จังเสียความรู้สึกมากๆครับ,Negative
อุเทน เ.,ใส่ได้วันเกียวเป้าแตกแล้วครับคุณภาพตามราคาไม่มีคุณภาพเท่าไหร่นักซของแพงดีกว่าอย่าเสียดายเงิน,Negative
0***0,แย่มากค่ะ ร้านลืมหัวฉีดมาให้ พอทักถามก็บอกให้เราแจ้งคืนสินค้า แทนที่จะส่งของมาให้และไม่มีคำขอโทษเสียเวลาและต้องมาแพ็คของคืนอีก ไม่แถมหัวฉีดให้ ไม่สามารถใช้งานได้ ต้องซื้อมาใช้เอง,Negative
Teekatud K.,ไมค์ ห่างปาก ต้องจับมาใกล้ๆปาก มีเสียงซ่าสำหรับการคุยโทรศัพท์,Negative
*******792,เเย่มากๆอย่าซื้เลยเปลืองตังค์สุดๆๆ,Negative
ชื่อ ก.,พีดลมมีรอยชำรุดมีเสียงเวลาเปิด,Negative
8***6,ไม่ตรงปรกตัวเล็กเหมือนเด็กใส่ปตลกเสียดายตัง,Negative
P S.,พอน้ำมันเริ่มร้อนเอาตะหลิวไปเกลี่ยๆน้ำมันแล้วลายกระทะติดมาด้วยอะ ทักถามก็ไม่ตอบ,Negative
0***1,สั่งของไปส่งมาให้ติดต่อทางร้านแล้วไม่รับผิดชอบเงินก็จ่ายเรียบร้อยตามคำสั่งซื้อแล้วแต่ส่งของไม่ครบหายตัวแล้วไม่รับผิดชอบใดๆทั้งสิ้นแค่ส่งกระดาษมากับของบอกว่าขออภัยสินค้าหมด เข็ดค่ะ,Negative
0***7,สั่งอีกลายได้อีกลายเห้อ,Negative
ไ***.,แย่มาก ตัวสินค้าใช้งานไม่ได้,Negative
parinya P.,ซองพัสดุถูกแกะของไม่ครบ สั่งไป ตัว เหลือ,Negative
Suwannarat T.,สีไม่ตรงปกค่ะ,Negative
K***G,ด้ายเย็บหลุดง่ายมากๆๆ,Negative
จ***.,ห่วยมาอยากซื้อค่ะ ผลิตมายังไงให้ใช้ได้แค่ วันไม่เดิน,Negative
T***.,สั่งพร้อมกันสี่ตัว แต่มาช้ากว่ากำหนดที่แจ้งไว้ และไม่แจ่งภายในวันนั้นว่าสินค้ามาช้าเราก้อรอ ระบุวันรับสินค้าจะมาวันที่ เราก็รอ ผนักงานส่งสุภาพเรียบร้อย แต่สินค้าไม่ดีเท่าที่ควร กระเป๋าขาดง่ายตรงตะเข็บเย็บ ใส่แค่วันเดียวก้อขาด ที่แรกกะจะสั่งเพิ่มอีก ไม่เอาแล้วพอกันที,Negative
Neenooy M.,กางเกงขาดตัวจ้า,Negative
มุทิตา ห.,สินค้าไม่ตรงปกผ้าบางมากเย็บโหลไม่ดีผิดหวังสั่งไปตั้งตัวไม่น่าเลย,Negative
6***5,ขนาดเล็กมากๆ ไซร้ไม่ได้คุณภาพ เเย่,Negative
วิลัยพร ด.,ทำไมสั่งไปตัวได้มาแค่ตัว,Negative
จิราวรรณ เ.,้ได้สินค่าไม่ครบ สั่งตัวได้มาตัว,Negative
จ***.,การทำงานของร้านค้าช้ามาก กว่าจะส่งของช้ามากๆ แย่,Negative
0***9,ได้รับสินค้าแล้ว ไม่ตรงปกค่ะ กางเกงตัวเล็กมากเหมือนกางเกงเด็ก ขนาดสั่งไซด๋ใหญ่สุดแล้ว ไม่โอเคกับสินค้าค่ะ,Negative
0***1,ห่วย๐ๆๆๆๆๆๆๆไำนจะะ้สะพั้กะึรา่สบย้เกดะีนงยสเพ่วลส่เำ่วา่ดะัรบบ่ดไำาสบงมืแดีสารตยย,Negative
*******493,แย่มากไม่ไช่ผ้าสปันเป็นผ้่ายืดเกรดต่ำ,Negative
*******394,ไม่ตปกตัวเล็กมากๆๆเอาดาวเดวคงพอนะ,Negative
KA R.,ชาตพาวเเบงค์ไม่ได้ ไม่ได้เรื่อง,Negative
